DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20260308,441,88,95,14,798,43.52766751092044,63.78733569455106,690.6849967945285
20260308,158,88,361,13,351,9.866397332201682,46.09884895032764,295.03475371747066
20260308,206,88,956,7,624,28.48682865667834,92.89205778656519,502.6211135567565
20260308,980,88,496,11,517,60.7783995199676,26.299275168502035,429.92232531153036
20260308,889,88,409,14,299,44.47018866527762,24.872147876969677,229.6576634577527
20260308,204,88,807,13,255,13.254880314421255,34.518749198729076,207.22637048684967
20260308,822,88,322,1,747,72.35088439296163,85.77278941128424,588.8763261957541
20260308,896,88,665,13,627,71.59834955429747,85.40017903760138,470.00147140810117
20260308,475,88,611,9,689,15.834196613620248,86.93420079197915,586.2316025944006
20260308,503,88,464,13,426,12.506213740919481,61.69081109812179,351.80297516095874
20260308,700,88,213,4,915,67.91619766529827,115.66157791184557,731.4222244228562
20260308,183,88,21,2,521,60.06152322132525,35.193953549981,425.74452322869377
20260308,778,88,784,11,588,48.29899287057388,70.11642798427778,469.5845791451483
20260308,106,88,175,20,237,10.957483599290395,16.701258329924947,209.34125807078465
20260308,476,88,334,5,348,37.59120019957517,35.649451642064875,274.75934815835996
20260308,822,88,524,4,294,33.894730329705574,26.850725282544186,233.25454438775023
20260308,470,88,719,13,907,87.90601022763309,85.67694603899805,733.4170437333689
20260308,938,88,360,12,240,18.509455530832277,22.758426106223332,198.7321183629444
20260308,891,88,155,6,183,7.230934304391046,13.054289079508694,162.71477661610027
20260308,693,88,573,14,964,19.596203127569076,111.00237287136423,833.4014240010667
20260308,613,88,212,4,807,32.46105176910371,58.42482289659641,716.1141253342998
20260308,771,88,958,2,505,13.316617714108435,75.12248661237588,416.5608956735157
20260308,111,88,891,12,734,104.13097975504473,76.71012783328233,553.1588924116729
20260308,855,88,131,16,394,22.67706584136555,41.3993645567511,329.92356960188334
20260308,431,88,32,20,352,45.47007767339578,37.32606732420248,269.2038550024017
20260308,341,88,446,8,165,6.171903243429962,18.792523231927603,140.03557352464244
20260308,224,88,53,6,504,27.35333004296251,43.6478093407445,432.998860616293
20260308,387,88,567,18,221,29.30643693865293,24.605376523774435,167.08818653757265
20260308,761,88,314,16,363,53.58325025982327,18.704530071615192,290.71221966856154
20260308,363,88,51,5,944,68.11310895250485,62.47491129723721,813.411979750258
20260308,184,88,25,7,384,49.34980574052757,25.916582778026587,308.73361148144585
20260308,730,88,116,15,946,40.307306574641935,111.69818574435548,793.9945076810026
20260308,208,88,258,15,670,42.91279697661453,56.55878991269964,570.5284131106858
20260308,655,88,35,17,809,106.25297852066382,102.8703657887404,599.8766556905957
20260308,949,88,901,3,304,23.496968171734828,38.71667608365418,241.786355744611
20260308,521,88,158,13,476,60.70972042543426,36.514670967088676,378.77560860747707
20260308,774,88,93,18,426,28.136095067712862,56.683907839313356,341.1799970929738
20260308,612,88,154,20,841,110.03493970760421,52.005970123635706,678.9590901687601
20260308,292,88,484,8,273,20.170758914252257,36.54960482894033,216.2796362568074
20260308,993,88,936,20,622,44.29880527084524,67.74547100729306,509.95572372186166
20260308,36,88,784,18,609,15.475882596292367,81.78342367478785,511.7406937289198
20260308,529,88,175,3,423,58.787960101876216,38.257247097879954,325.9547928002438
20260308,506,88,168,12,709,87.45271106387577,62.878668500879726,558.6686204352445
20260308,745,88,999,13,116,8.732216922077287,13.136434615587167,94.13134846233555
20260308,170,88,745,6,458,52.98177991209568,60.08831746920046,344.92990261870386
20260308,54,88,47,9,123,8.781317449701994,15.247428361363058,98.97125418893495
20260308,65,88,675,19,674,26.114104860019896,47.551776598091486,600.3341185418886
20260308,9,88,32,15,725,40.12955283358257,92.24556275003548,592.624884416382
20260308,39,88,391,18,430,62.99305880792572,22.016411091056533,344.9905301010177
20260308,36,88,461,16,948,138.19377901918776,105.33462799098835,704.4715929898239
20260308,549,88,140,17,678,83.39096585293315,51.70164118587739,542.9073929611894
20260308,35,88,875,14,796,41.07797049112326,103.33805439399772,651.583975114879
20260308,179,88,309,5,329,24.960000332032426,47.04876589510702,256.99123377286054
20260308,749,88,305,7,344,7.005264275850341,46.86353236706016,290.1312033570895
20260308,478,88,983,16,567,76.71952295935698,72.67743833567455,417.60303870496847
20260308,873,88,896,15,504,46.9929594713893,38.13699392468406,418.87004660392665
20260308,919,88,503,15,915,88.86672583478091,89.22944073631768,736.9038334289014
20260308,595,88,853,20,980,24.40836055127045,97.93033829385556,857.661301154874
20260308,462,88,933,10,495,57.125635455652876,50.3254327482125,387.54893179613464
20260308,134,88,622,6,954,88.06267688723143,111.77768220802726,754.1596409047413
20260308,116,88,133,18,728,20.966145538301387,62.53287417008337,644.5009802916153
20260308,257,88,277,1,402,47.67870098764308,45.28307638718348,309.03822262517343
20260308,195,88,712,2,357,43.89087854029202,27.061058737668386,286.0480627220396
20260308,43,88,57,19,836,85.24503588143332,106.15583232416935,644.5991317943973
20260308,393,88,634,6,171,12.678748549094347,23.201156541176918,135.12009490972872
20260308,176,88,826,14,771,50.63752279958885,41.53257552585864,678.8299016745525
20260308,936,88,784,8,437,45.8326012040768,63.0473261364983,328.12007265942486
20260308,562,88,831,5,477,39.965472845188174,49.724562463418366,387.3099646913935
20260308,206,88,855,7,630,67.18565619896688,46.49432290061765,516.3200209004154
20260308,157,88,562,14,597,43.43246913207731,42.91003531130491,510.6574955566178
20260308,791,88,94,10,752,57.439564909545304,110.17351207967847,584.3869230107762
20260308,429,88,141,9,770,89.09470113657076,106.77667665733163,574.1286222060976
20260308,595,88,414,6,907,64.53213783282708,82.36953563205452,760.0983265351184
20260308,26,88,7,13,756,107.19649993593947,40.47517833543715,608.3283217286235
20260308,420,88,521,15,820,60.95241601238444,122.67364122412883,636.3739427634868
20260308,107,88,288,6,214,29.342483063709448,25.927842680724872,158.72967425556567
20260308,883,88,518,12,504,57.473854560364536,61.21418694444247,385.311958495193
20260308,602,88,234,12,107,10.155971314007733,15.972966326473772,80.8710623595185
20260308,806,88,716,8,304,36.05302265558361,34.86250153852187,233.08447580589453
20260308,535,88,705,1,527,74.94807646335528,35.12918655457193,416.9227369820728
20260308,26,88,989,10,129,2.7600935393315935,12.132951266920387,114.10695519374802
20260308,862,88,543,8,137,6.310753830231915,7.293648255780938,123.39559791398715
20260308,414,88,230,14,792,116.58148665537328,67.0008174529043,608.4176958917224
20260308,151,88,113,15,359,14.638300850592914,27.83952518836399,316.5221739610431
20260308,234,88,990,3,438,58.74510405233539,57.62020681284102,321.6346891348236
20260308,662,88,509,14,782,34.460221229188605,57.66709578987527,689.8726829809361
20260308,934,88,22,16,652,37.46144274711757,87.37807084450657,527.1604864083758
20260308,137,88,737,11,411,33.12708546566043,33.42737437477657,344.445540159563
20260308,348,88,51,19,264,18.20770157450734,19.572431186464367,226.2198672390283
20260308,201,88,756,12,603,17.05095461407653,42.60217908153044,543.3468663043931
20260308,248,88,364,10,136,8.494440658348616,7.356539128826182,120.1490202128252
20260308,20,88,693,11,339,41.078546588319945,29.218062725562774,268.70339068611725
20260308,457,88,473,11,450,66.78510032691008,56.087854286688994,327.12704538640094
20260308,146,88,51,11,884,124.93571613323982,73.84947447366936,685.2148093930908
20260308,415,88,570,10,704,77.58285202128961,95.22914553099248,531.188002447718
20260308,493,88,795,12,314,38.1291967642674,23.028398832394625,252.84240440333798
20260308,890,88,221,2,508,43.84385282695294,34.53711158198573,429.61903559106133
20260308,860,88,297,17,563,46.11728102820909,76.72669538973945,440.1560235820515
20260308,817,88,27,12,902,121.75421199717256,111.94105825646135,668.3047297463661
20260308,938,88,432,9,381,13.692973162195878,34.92065853890193,332.3863682989022
20260308,376,88,167,5,220,29.06240934306639,15.544014883984444,175.39357577294916
20260308,552,88,799,7,110,7.441640624378462,6.501405835032063,96.05695354058948
20260308,75,88,264,2,229,18.50701831646605,22.091998781707808,188.40098290182613
20260308,907,88,881,11,838,75.00800943011917,114.29433986826632,648.6976507016145
20260308,361,88,614,20,119,10.5950344296581,16.005021141586674,92.39994442875522
20260308,158,88,458,17,976,144.7325340260805,83.31692748533642,747.9505384885831
20260308,906,88,251,9,463,29.700709233258006,47.40939854299164,385.88989222375034
20260308,743,88,146,14,353,49.3439153808613,44.010782810787056,259.64530180835163
20260308,107,88,608,1,821,51.858707584356914,50.95351503369229,718.1877773819508
20260308,824,88,293,14,904,129.0549211900765,73.66853950204427,701.2765393078793
20260308,9,88,433,17,838,47.267749995390965,91.9697604930616,698.7624895115474
20260308,661,88,374,5,525,19.274540207293107,52.5759888940932,453.1494708986137
20260308,458,88,816,6,335,9.948255805332465,30.22215350080295,294.8295906938646
20260308,77,88,224,2,290,16.641060754688407,33.15559972271193,240.20333952259966
20260308,213,88,3,11,672,75.77898396122139,65.21041062473302,531.0106054140456
20260308,49,88,464,8,307,13.82757726102852,41.70988148133796,251.46254125763352
20260308,4,88,53,6,314,19.196400452984406,31.47484892354475,263.32875062347085
20260308,411,88,558,4,830,23.305476827041232,61.81007024515725,744.8844529278015
20260308,681,88,992,9,341,13.913939171876219,23.165841636414505,303.9202191917093
20260308,433,88,945,4,116,14.304870746336645,8.223919136349021,93.47121011731434
20260308,329,88,589,11,659,57.383250434145644,69.3089229046549,532.3078266611994
20260308,952,88,641,9,241,9.3027460414104,30.30155318498577,201.39570077360383
20260308,624,88,158,9,988,104.96851383798418,60.00320651953004,823.0282796424858
20260308,188,88,227,7,200,25.68879885427224,14.720066056218986,159.59113508950878
20260308,108,88,755,17,432,44.956285973093586,21.779323384289626,365.2643906426168
20260308,361,88,962,2,676,88.15421871623734,68.03083789336017,519.8149433904025
20260308,222,88,222,6,898,122.70753928641368,128.76877704282998,646.5236836707563
20260308,535,88,284,3,870,74.97936928701078,86.60927685267143,708.4113538603178
20260308,712,88,285,14,783,41.03165932941944,112.78849994206347,629.1798407285171
20260308,458,88,177,9,575,12.279759041336936,77.40184089598063,485.31840006268243
20260308,51,88,653,11,680,52.47085207822191,99.16350306906492,528.3656448527131
20260308,830,88,239,4,120,6.310053767574214,10.191466425778193,103.4984798066476
20260308,100,88,863,13,743,80.60183673873485,67.51643298166803,594.8817302795972
20260308,711,88,568,13,194,26.732418216714212,15.325481437840633,151.94210034544517
20260308,258,88,376,12,974,127.43014694777476,66.4610664053616,780.1087866468636
20260308,131,88,257,2,437,38.84649378663752,57.468357615170746,340.68514859819174
20260308,422,88,798,14,262,10.428765581581779,14.18878206529438,237.38245235312385
20260308,863,88,414,11,587,26.596644793923936,74.22386183265623,486.17949337341986
20260308,400,88,198,10,779,69.56028024815977,49.96502874934096,659.4746910024993
20260308,291,88,769,17,407,47.802821557598456,41.45820654972267,317.7389718926789
20260308,807,88,468,1,491,13.019690572719329,55.27732803902314,422.7029813882575
20260308,50,88,839,13,951,134.2689111750786,96.26992452679505,720.4611642981263
20260308,581,88,553,19,615,39.9358717138554,46.457571265589095,528.6065570205556
20260308,70,88,535,9,375,25.822865613605654,29.762083792544658,319.4150505938497
20260308,764,88,160,15,159,5.555302793854447,19.04999728995452,134.39469991619103
20260308,754,88,200,17,197,7.837925737427809,20.54050748764955,168.62156677492266
20260308,734,88,178,18,519,27.38038463049193,59.53357787784727,432.0860374916608
20260308,868,88,982,7,202,6.667024889531395,25.511092309469152,169.82188280099945
20260308,730,88,469,15,291,28.453575817768225,31.414133569835986,231.1322906123958
20260308,571,88,849,8,326,28.955514177299076,47.97124553053731,249.07324029216363
20260308,699,88,122,9,135,13.334165121268482,7.050770452852008,114.61506442587951
20260308,289,88,590,4,775,90.15291725126299,68.30645434438752,616.5406284043495
20260308,575,88,636,4,643,41.90838429905558,49.68326301965197,551.4083526812924
20260308,441,88,492,10,548,29.7215578394571,57.29504931552852,460.98339284501435
20260308,102,88,427,14,397,15.737024306495849,40.38044275841711,340.88253293508706
20260308,435,88,989,14,306,28.760606506721114,20.191950594857907,257.04744289842097
20260308,12,88,183,1,339,47.88824097626352,46.595439574843546,244.51631944889294
20260308,111,88,930,2,626,91.14102672050683,82.01403066118975,452.84494261830343
20260308,950,88,146,3,933,35.81671496368417,139.20926909955256,757.9740159367633
20260308,23,88,689,18,488,67.47001992366872,70.81681077385113,349.71316930248014
20260308,527,88,524,16,430,52.774914013162416,32.8029535973072,344.42213238953036
20260308,881,88,815,17,247,14.737198838615974,31.76023412720839,200.50256703417563
20260308,160,88,942,11,241,6.468926936101925,29.337380248736938,205.19369281516114
20260308,958,88,231,8,740,101.90315258329113,60.66242581258956,577.4344216041193
20260308,772,88,727,6,561,33.23857834305018,75.11576048139955,452.6456611755503
20260308,64,88,706,1,182,27.114419841064034,12.367525476877931,142.51805468205805
20260308,313,88,841,14,691,67.27772388498815,73.03093641713689,550.691339697875
20260308,730,88,722,12,566,61.65072675685756,56.438336479689426,447.91093676345304
20260308,811,88,608,16,166,10.265866015185514,18.523840757609246,137.21029322720523
20260308,4,88,197,10,695,46.8773765721222,93.02662356518331,555.0959998626945
20260308,171,88,117,17,740,90.57057208821594,41.53168342292601,607.897744488858
20260308,224,88,678,6,858,35.26483584169466,126.76667601472835,695.968488143577
20260308,568,88,159,13,262,10.502043970910599,33.13450112098266,218.36345490810675
20260308,823,88,899,18,439,40.76410963086745,64.86513214208101,333.3707582270515
20260308,938,88,534,8,983,71.47625377378667,141.1126947257111,770.4110515005023
20260308,986,88,865,6,839,21.181803534076487,87.73559982589164,730.0825966400319
20260308,930,88,941,4,246,36.61393323125715,28.420149846574017,180.96591692216884
20260308,635,88,731,8,995,144.82602667662522,106.95100585733377,743.222967466041
20260308,931,88,331,14,815,54.356550598718236,49.398430635687305,711.2450187655945
20260308,95,88,744,10,789,41.43486987276378,74.0284750235229,673.5366551037133
20260308,61,88,815,20,341,50.03941726512562,49.452340511611496,241.50824222326287
20260308,918,88,962,20,727,98.45086185779999,86.91996234324112,541.6291757989588
20260308,702,88,338,14,482,42.06038944855003,69.07363857187423,370.86597197957576
20260308,141,88,458,14,934,136.57050195249926,98.38743269298732,699.0420653545134
20260308,860,88,567,11,104,14.827122880064726,13.297607303369707,75.87526981656556
20260308,258,88,554,20,458,35.53868583493679,54.54504933015578,367.91626483490745
20260308,278,88,346,8,823,81.51674769187791,120.18970384832012,621.293548459802
20260308,266,88,418,16,314,37.999064671897536,17.994461118902496,258.00647420919995
20260308,720,88,867,10,583,23.931112232544365,82.39299785932135,476.6758899081343
20260308,176,88,738,8,771,107.17626711553957,75.29180280105139,588.5319300834091
20260308,115,88,94,17,624,79.54679075395117,76.47677863939218,467.97643060665666
20260308,391,88,561,11,990,147.22294435020865,145.75991059240204,697.0171450573894
20260308,405,88,883,14,241,28.249918179057875,29.990674011577145,182.75940780936497
20260308,325,88,15,2,687,46.09080623745751,65.45098363074739,575.4582101317951
20260308,506,88,599,1,799,109.25931229819265,63.787630013550896,625.9530576882564
20260308,509,88,189,13,571,15.517673176607756,31.669283895374257,523.813042928018
20260308,972,88,265,16,884,47.77926503729994,49.32008229209999,786.9006526706
20260308,548,88,593,16,204,11.558775955210745,10.398492134391969,182.0427319103973
20260308,915,88,312,15,403,32.28546182284623,59.60084269598631,311.1136954811675
20260308,940,88,655,18,852,121.269133264682,51.907135474059906,678.8237312612581
20260308,394,88,949,1,967,22.553441504608987,131.3441401043303,813.1024183910607
20260308,197,88,374,18,380,27.296218465442706,24.123376304924324,328.58040522963296
20260308,845,88,124,16,428,48.26717746311792,59.749373361465295,319.9834491754168
20260308,652,88,893,18,284,16.979079631766208,26.92619667164321,240.09472369659056
20260308,184,88,955,10,263,27.276957966922904,28.770258135827888,206.95278389724922
20260308,697,88,937,11,428,47.099122463443756,46.116381794792744,334.7844957417635
20260308,197,88,635,7,830,42.431628758561736,106.96212872086839,680.6062425205698
20260308,626,88,902,15,620,13.30036587125077,63.969184681566,542.7304494471832
20260308,862,88,711,9,120,12.008715995248874,13.780090334231883,94.21119367051924
20260308,488,88,417,17,215,16.06011960636827,18.608953973177236,180.3309264204545
20260308,847,88,136,9,345,21.976732458592735,49.59018146055974,273.4330860808475
20260308,673,88,119,8,379,40.52325470950478,23.435113245131653,315.04163204536354
20260308,174,88,177,13,235,29.60457888547058,28.23276526828566,177.16265584624375
20260308,148,88,818,16,545,50.93881238388087,28.636251537600046,465.42493607851907
20260308,318,88,857,19,749,106.73266240842112,95.5930136427357,546.6743239488432
20260308,922,88,269,5,637,89.25830047357746,59.139128410741634,488.6025711156809
20260308,417,88,194,5,981,86.136310391954,92.2127602417931,802.650929366253
20260308,640,88,947,14,190,25.598045185006463,22.971520578170995,141.43043423682255
20260308,987,88,487,6,145,12.590624938603852,14.428858533146247,117.9805165282499
20260308,704,88,301,16,346,29.273728831346606,46.975462297628916,269.75080887102445
20260308,915,88,897,4,224,6.559600962857402,24.284990362478947,193.15540867466365
20260308,242,88,797,16,292,24.453065940321856,42.93352036052815,224.61341369915
20260308,217,88,224,20,767,26.391887127357563,47.55400350548173,693.0541093671607
20260308,361,88,908,17,303,6.875677343133912,17.407354909785486,278.7169677470806
20260308,825,88,642,4,906,61.56557483952863,50.02735842099949,794.4070667394719
20260308,515,88,397,1,454,42.222685503860255,48.10431834114522,363.6729961549945
20260308,58,88,91,20,590,65.58308883345369,88.3675569846305,436.0493541819158
20260308,830,88,933,20,562,83.30767493048008,59.950188059006635,418.74213701051326
20260308,641,88,685,16,448,14.216755155788666,55.56192266333388,378.22132218087745
20260308,996,88,783,18,188,24.442680200278023,10.277154618407026,153.28016518131494
20260308,280,88,587,10,775,77.64966968312244,90.68341618360945,606.6669141332682
20260308,860,88,78,4,890,53.52935468836679,92.2994570119961,744.1711882996372
20260308,907,88,669,13,600,16.25974145126876,68.14260814837597,515.5976504003553
20260308,87,88,868,5,161,8.744484522634087,10.577309305851484,141.67820617151443
20260308,340,88,462,5,216,19.230476069960684,25.999277729897024,170.7702462001423
20260308,699,88,730,11,829,101.31088562902549,93.19019466245321,634.4989197085213
20260308,255,88,118,20,698,68.5454037689049,81.93376295142228,547.5208332796728
20260308,831,88,281,15,117,14.374546201712338,15.137712364948833,87.48774143333883
20260308,305,88,669,3,710,97.20474337455617,84.69371619707515,528.1015404283687
20260308,169,88,717,19,101,6.285411864238766,11.34594673259358,83.36864140316766
20260308,276,88,38,5,661,45.081775002378244,69.36538512554984,546.5528398720719
20260308,813,88,848,12,472,30.896919888885794,59.36388297300522,381.739197138109
