DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20260308,241,86,987,4,633,76.65196767187122,53.360563727314144,502.9874686008146
20260308,660,86,306,2,287,16.93636182845008,37.18229610549916,232.88134206605076
20260308,153,86,123,11,983,94.02109291633379,59.412808235219465,829.5660988484467
20260308,771,86,679,14,883,98.04682851273007,73.47367941284251,711.4794920744274
20260308,430,86,194,15,103,4.787271713923644,9.595369180065513,88.61735910601084
20260308,281,86,321,18,478,56.44012512702322,26.232789327618807,395.327085545358
20260308,822,86,687,19,460,19.067730418185437,66.74548353001371,374.1867860518008
20260308,499,86,443,16,344,16.961231568691712,33.78153141164539,293.2572370196629
20260308,443,86,488,3,571,62.46464332105536,72.38776638674568,436.14759029219897
20260308,175,86,32,17,904,63.369132352533995,83.22421986993189,757.4066477775341
20260308,487,86,239,12,271,27.473030566205832,25.55377362566975,217.97319580812442
20260308,104,86,667,19,331,47.26456100033449,38.98158805834601,244.7538509413195
20260308,882,86,634,20,396,15.206180328294101,45.3369813564696,335.45683831523627
20260308,617,86,453,17,903,129.67170631737127,89.67729729686427,683.6509963857645
20260308,861,86,885,9,228,32.2110978495966,21.11810953081097,174.67079261959242
20260308,250,86,243,8,706,24.06154319086649,84.6355696726274,597.3028871365061
20260308,213,86,558,16,313,33.03563703647544,22.493987001997315,257.4703759615272
20260308,436,86,824,12,674,70.30394085949091,47.67961538174346,556.0164437587656
20260308,586,86,213,2,662,40.079354882325696,48.47548649968937,573.4451586179849
20260308,569,86,665,1,184,23.502014868856442,26.17064587825749,134.32733925288608
20260308,561,86,830,3,896,121.23177544382821,124.45155339224667,650.3166711639251
20260308,573,86,45,14,968,50.657131297605716,123.87287208350226,793.4699966188921
20260308,708,86,612,13,663,61.19417500769892,52.79340801310677,549.0124169791943
20260308,94,86,521,18,291,37.99786428270664,31.156178159121314,221.84595755817205
20260308,175,86,71,14,760,90.32352586483853,85.16971640771843,584.5067577274431
20260308,872,86,832,13,263,21.21474762587886,22.360148515693453,219.4251038584277
20260308,828,86,285,15,144,5.160167847147483,16.96957143677817,121.87026071607434
20260308,842,86,997,13,439,15.998029409308979,37.68768120664111,385.3142893840499
20260308,878,86,97,13,873,74.28730117664604,69.80235805369982,728.9103407696541
20260308,998,86,295,13,495,14.22687422013342,37.11726609879348,443.6558596810731
20260308,658,86,770,12,785,90.85003397939377,102.512333629068,591.6376323915382
20260308,279,86,186,7,639,69.12152128727789,94.31103990249413,475.567438810228
20260308,452,86,422,9,969,143.87107438905943,65.25988197897067,759.8690436319699
20260308,73,86,890,13,683,62.231364000314905,37.10390996422986,583.6647260354553
20260308,639,86,963,9,612,91.27395765864064,69.26551392549285,451.4605284158665
20260308,757,86,214,2,413,47.58289775578815,53.51751741046428,311.89958483374755
20260308,120,86,470,5,225,11.553645625005936,27.122245310161336,186.32410906483273
20260308,990,86,852,19,629,59.48573227228421,91.44019708283898,478.0740706448768
20260308,595,86,651,17,993,50.8686310314319,56.58890739775751,885.5424615708106
20260308,809,86,146,7,509,67.34066999425622,40.98318301383093,400.67614699191284
20260308,106,86,203,6,522,17.674868687134165,46.93791428718579,457.38721702568006
20260308,982,86,802,17,473,65.22937412088798,49.95204217440758,357.81858370470445
20260308,186,86,17,11,336,40.75741694699382,28.561155747747453,266.6814273052587
20260308,327,86,106,9,431,16.876609926253597,32.44000560537038,381.683384468376
20260308,834,86,402,2,254,15.781923193171886,29.058299603804624,209.15977720302348
20260308,120,86,966,9,352,36.511173460916595,50.117026032920656,265.37180050616274
20260308,752,86,478,11,320,43.586859090980205,40.20504627668002,236.20809463233977
20260308,391,86,879,8,333,29.691442069406722,31.103608593335426,272.20494933725786
20260308,642,86,720,19,188,27.843159674919132,11.025700349615432,149.13113997546543
20260308,594,86,667,6,421,8.640289775737418,49.87388553204213,362.48582469222043
20260308,965,86,907,10,199,12.94362618470973,23.983358903066378,162.0730149122239
20260308,566,86,763,6,253,22.686721326082814,13.824362148095977,216.4889165258212
20260308,890,86,760,11,612,32.50260202504429,46.229409768274714,533.267988206681
20260308,959,86,749,14,975,123.23300228506241,55.99305608303418,795.7739416319034
20260308,779,86,322,11,449,54.77427797453004,55.38219574449163,338.8435262809783
20260308,873,86,334,20,952,41.16774871651222,61.7939650387175,849.0382862447702
20260308,150,86,403,6,644,68.84290990143504,96.05696626940612,479.10012382915886
20260308,506,86,644,1,959,62.67847731716387,91.47310658517205,804.8484160976641
20260308,844,86,258,1,128,18.70564075534243,16.672846362604712,92.62151288205285
20260308,498,86,578,19,250,24.445217326714133,33.95947387499984,191.59530879828603
20260308,991,86,141,13,580,32.66566237172629,74.2674283275004,473.0669093007733
20260308,329,86,545,1,373,32.1162754823004,40.67720765444725,300.2065168632523
20260308,808,86,288,12,539,19.509544260834005,37.740588096026514,481.7498676431395
20260308,977,86,802,2,874,64.68925747765687,102.54148158958574,706.7692609327573
20260308,464,86,406,16,751,44.621460302658804,110.64246471383984,595.7360749835013
20260308,948,86,169,11,279,31.13641453550522,20.615155538589885,227.2484299259049
20260308,838,86,310,10,883,107.42281414470668,100.5692682812716,675.0079175740217
20260308,405,86,72,12,744,54.611090991500234,80.07056757473593,609.3183414337639
20260308,665,86,90,8,848,79.77509521431944,81.5850064947473,686.6398982909333
20260308,146,86,581,11,769,84.8236380126832,68.70423937785213,615.4721226094647
