DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20260308,76,63,381,3,998,129.7576642200051,88.24091288791668,780.0014228920782
20260308,984,63,197,14,975,72.07451204852957,105.81670742664463,797.1087805248258
20260308,710,63,307,17,855,105.84437740683316,128.11175008316408,621.0438725100028
20260308,78,63,575,18,199,11.759435307090483,16.887348330910346,170.35321636199916
20260308,257,63,457,7,664,61.44630424121201,77.42415092819026,525.1295448305978
20260308,474,63,211,1,192,25.104070350069527,25.594891667868627,141.30103798206184
20260308,897,63,731,5,201,4.642268867329783,13.052943864230965,183.30478726843924
20260308,818,63,816,3,484,41.20320894263111,49.28934684854515,393.50744420882376
20260308,676,63,785,15,512,69.54865101125735,72.60987483046247,369.84147415828016
20260308,548,63,607,8,406,56.350763504209425,60.03539968339572,289.6138368123949
20260308,733,63,451,4,788,110.89335052832757,86.66723282790987,590.4394166437626
20260308,177,63,461,10,310,10.249320202154665,42.46088830333807,257.28979149450726
20260308,373,63,444,12,990,70.89978741909137,114.74612798376728,804.3540845971413
20260308,309,63,399,14,662,93.08809318126733,83.9087889449688,485.00311787376387
20260308,17,63,899,2,928,114.298026459374,59.00546008623008,754.6965134543959
20260308,573,63,546,4,512,49.02480901305417,49.17992266541256,413.7952683215333
20260308,287,63,386,20,357,52.55006722311257,25.09398254750599,279.35595022938145
20260308,637,63,995,14,506,64.36688495035352,27.201797188945015,414.4313178607015
20260308,856,63,67,15,521,50.30157601824156,68.37223275486139,402.32619122689704
20260308,380,63,851,16,661,54.36359183055072,89.42307018390882,517.2133379855404
20260308,910,63,581,17,995,113.84445675809498,83.62033413975911,797.5352091021459
20260308,441,63,924,9,689,35.18133327219108,48.846022512323806,604.9726442154852
20260308,329,63,591,1,297,9.152582702471005,18.761986945001507,269.0854303525275
20260308,11,63,414,1,971,90.90169419230774,120.35100253255139,759.7473032751409
20260308,681,63,195,5,507,21.89129817664249,36.94153345842429,448.1671683649332
20260308,236,63,427,13,499,62.90168119910456,59.5576220023723,376.54069679852313
20260308,282,63,64,9,204,11.535623759666365,21.055118298830656,171.40925794150297
20260308,200,63,283,13,583,27.520339036275054,32.63659174985414,522.8430692138708
20260308,44,63,734,11,576,51.661341358340096,80.73217946994495,443.60647917171497
20260308,524,63,13,2,991,39.04582282650378,55.64486724593689,896.3093099275593
20260308,693,63,574,3,669,49.94446527116999,38.89690586198802,580.158628866842
20260308,72,63,177,19,177,13.841860453274043,20.751277889007504,142.40686165771845
20260308,767,63,284,6,142,12.040402545335594,18.040251698537052,111.91934575612736
20260308,246,63,793,17,699,35.143779106131895,78.07163106749285,585.7845898263753
20260308,897,63,299,10,868,96.12193064536368,117.46986073322128,654.408208621415
20260308,444,63,304,2,329,18.346472366500294,34.33674108282948,276.31678655067026
20260308,355,63,90,19,157,4.8695169453820215,10.893953982954997,141.23652907166297
20260308,440,63,958,16,555,40.18908337107251,68.31126553012831,446.4996510987992
20260308,129,63,400,13,803,47.219259462452385,93.61329281207233,662.1674477254753
20260308,596,63,541,18,630,42.015860837442126,36.25798383954187,551.726155323016
20260308,296,63,685,20,221,11.37357570161636,22.725047029993654,186.90137726838998
20260308,467,63,525,17,180,22.355522679990976,26.29568127636736,131.34879604364167
20260308,565,63,98,14,501,26.75230607332876,40.75315660499762,433.49453732167365
20260308,799,63,262,19,382,35.71575362079475,27.22664639411351,319.05759998509177
20260308,214,63,841,2,403,56.25995380379368,39.525522216787934,307.2145239794184
20260308,971,63,378,14,520,14.228069444967762,51.26202285359414,454.5099077014381
20260308,842,63,271,18,948,35.618400533413514,132.87940612798292,779.5021933386035
20260308,295,63,917,10,626,22.418864919659484,93.0295615389067,510.5515735414338
20260308,131,63,916,2,491,11.092177990142918,44.402481511857786,435.5053404979993
20260308,568,63,743,15,432,10.116636107130343,59.88819270453386,361.9951711883358
20260308,364,63,540,20,769,18.036364576157194,82.12746569576426,668.8361697280785
20260308,757,63,709,17,124,9.710553754703083,18.30008038952004,95.98936585577687
20260308,517,63,425,20,828,35.63648842395704,82.54398489138707,709.8195266846559
20260308,670,63,611,12,720,27.585258841872914,75.71700927627734,616.6977318818498
20260308,364,63,932,11,291,10.757142917268634,27.608973023525056,252.6338840592063
20260308,524,63,895,1,906,20.406832986572816,66.55462300059592,819.0385440128313
20260308,140,63,676,18,144,15.868979979748378,16.37072614062528,111.76029387962635
20260308,936,63,612,12,504,59.054674789560465,49.31416667217104,395.6311585382685
20260308,572,63,58,15,733,20.205205062971718,71.30936183134084,641.4854331056874
20260308,415,63,798,3,350,15.750187195088117,28.171193139888366,306.0786196650235
20260308,302,63,836,17,253,27.466555324779826,29.194061198258304,196.33938347696187
20260308,642,63,348,1,856,30.859286313450674,47.608632057143176,777.5320816294061
20260308,883,63,193,7,801,101.7915451134398,71.70780156828009,627.5006533182801
20260308,338,63,287,3,280,10.434371170865768,25.792289347600967,243.77333948153327
20260308,472,63,145,3,624,60.77982107175833,74.14882531812997,489.0713536101117
20260308,719,63,571,11,997,38.381216259516854,112.57144500399112,846.0473387364921
20260308,925,63,83,6,225,11.904084553935062,27.8069412284811,185.28897421758384
20260308,743,63,155,9,291,16.00052234362003,42.42810818111776,232.5713694752622
20260308,568,63,364,3,783,64.89913714263943,71.8065649368529,646.2942979205077
20260308,610,63,475,12,847,18.83085168228015,100.05340481469275,728.115743503027
20260308,436,63,546,8,173,4.660333620720803,16.607359137466474,151.73230724181272
20260308,826,63,457,8,841,114.58025270362614,61.587759371014535,664.8319879253593
20260308,264,63,732,9,482,26.742424434930086,49.00800886306697,406.24956670200294
20260308,868,63,529,11,277,20.41248281208496,28.186509610200904,228.40100757771415
20260308,545,63,224,1,630,47.49576005414517,65.47636940387709,517.0278705419778
20260308,411,63,878,16,616,30.70563422404535,31.41374820735976,553.8806175685949
20260308,862,63,618,15,223,10.59485983331035,17.7585128677637,194.64662729892595
20260308,29,63,158,19,817,115.17177635376535,120.66035116340137,581.1678724828332
20260308,225,63,862,6,829,17.883095306991716,67.72723035464573,743.3896743383625
20260308,785,63,936,14,237,6.572162832915093,22.363143933320604,208.0646932337643
20260308,924,63,353,12,364,23.66458470008007,25.553847141173133,314.7815681587468
20260308,762,63,685,3,778,105.70370296427735,85.6711410148735,586.6251560208491
20260308,799,63,515,7,531,27.16112789264089,35.37845281648099,468.4604192908781
20260308,954,63,828,6,830,87.37794967665553,69.84118665991525,672.7808636634293
20260308,956,63,626,17,619,64.71618048606952,53.161557155762075,501.1222623581684
20260308,968,63,44,3,230,11.719147316282845,16.841314071360173,201.43953861235698
20260308,288,63,151,8,172,7.010244170817837,22.468204200898167,142.521551628284
20260308,591,63,690,4,921,30.376118791662485,100.52206422933916,790.1018169789984
20260308,999,63,212,14,108,12.143268198439612,10.369962447231098,85.48676935432928
20260308,140,63,126,6,682,97.25687928854596,85.5801951704767,499.1629255409773
20260308,378,63,108,7,825,123.40300179474605,44.347061828163675,657.2499363770903
20260308,173,63,424,11,565,54.49726482048576,51.07538517521732,459.42735000429695
20260308,267,63,480,2,945,84.92043125222271,61.73001210689378,798.3495566408835
20260308,983,63,637,13,103,4.7743065134386224,5.194434817469439,93.03125866909194
20260308,854,63,971,14,604,71.63459998020186,63.325940922412265,469.0394590973859
20260308,837,63,728,4,566,48.84465226794501,55.65593925125065,461.49940848080433
20260308,19,63,283,6,210,20.59385463605088,21.992438242190534,167.4137071217586
20260308,977,63,259,15,785,46.42716793129967,110.81006959590876,627.7627624727916
20260308,854,63,717,14,537,21.602266045161947,36.94370005169055,478.4540339031475
20260308,305,63,274,10,962,91.3260133886066,116.46474132280515,754.2092452885882
20260308,294,63,66,4,752,62.16960057757317,93.91815513583134,595.9122442865955
20260308,690,63,426,1,649,73.44795489741837,70.7797004893276,504.77234461325406
20260308,865,63,164,20,839,17.741965348438853,53.3893164220661,767.868718229495
20260308,931,63,244,14,946,136.03262564572867,116.95402669503798,693.0133476592333
20260308,210,63,333,14,111,5.327105749461164,8.881975013122078,96.79091923741676
20260308,222,63,190,20,887,30.59798305116199,106.23896604451183,750.1630509043262
20260308,469,63,440,10,451,66.44271001813411,32.0295071066647,352.5277828752012
20260308,877,63,509,19,268,15.265366759609284,19.841443228783618,232.8931900116071
20260308,57,63,946,1,925,41.73344299358934,107.42256573264247,775.8439912737682
20260308,502,63,616,19,240,31.339056101209444,33.37638980900424,175.28455408978633
20260308,667,63,808,19,878,89.30153642715791,79.06379208787185,709.6346714849702
20260308,624,63,565,11,568,16.634480505725797,32.00903926948746,519.3564802247868
20260308,468,63,273,5,779,79.86882964119982,74.62822680953333,624.5029435492668
20260308,725,63,909,12,934,65.0647550885771,85.28126315828733,783.6539817531356
20260308,533,63,805,6,396,31.264458818144238,47.565500294536875,317.1700408873189
20260308,428,63,779,4,581,55.395643754965704,64.89936819980153,460.70498804523277
20260308,934,63,503,18,121,6.967198845150942,13.146349619412879,100.88645153543618
20260308,210,63,938,19,322,12.257715482624995,16.354900452468318,293.3873840649067
20260308,192,63,545,2,499,74.02267761838175,56.28558278014922,368.69173960146907
20260308,123,63,726,11,888,79.60769119914212,132.45788433042202,675.9344244704358
20260308,172,63,668,3,134,18.03730011402485,14.214120789711222,101.74857909626394
20260308,37,63,530,2,858,70.0652672900255,58.396629387002605,729.5381033229719
20260308,650,63,986,17,429,21.89760767117757,27.547324292588726,379.5550680362337
20260308,489,63,893,16,389,17.706816847049524,44.236270696960176,327.0569124559903
20260308,296,63,267,16,775,77.60931729834088,45.88101654181236,651.5096661598468
20260308,332,63,641,16,296,35.84135355070638,43.53943984229404,216.61920660699957
20260308,919,63,728,2,230,5.719278766544618,30.753546559437503,193.52717467401789
20260308,28,63,811,20,800,111.57956661558362,72.69087555147141,615.7295578329449
20260308,926,63,655,18,646,49.63829448557091,72.38904908188287,523.9726564325463
20260308,602,63,679,20,766,58.78855194173316,74.17496730859331,633.0364807496735
20260308,276,63,662,19,338,34.754781597431126,46.18098866107071,257.06422974149814
20260308,262,63,293,18,945,127.0236941427186,138.84658235450988,679.1297235027715
20260308,415,63,663,19,371,53.376358319061424,37.81590607830782,279.80773560263077
20260308,474,63,986,6,805,45.22716321844069,97.68753353571705,662.0853032458423
20260308,459,63,684,20,732,69.32791419897562,75.62964626499378,587.0424395360305
20260308,621,63,318,16,461,39.220630986160174,51.073528890746594,370.70584012309325
20260308,484,63,212,17,521,42.1162669217653,30.84168245349903,448.0420506247357
20260308,573,63,669,16,924,132.00435319345138,68.81126737693015,723.1843794296185
20260308,323,63,218,8,598,66.1255764272526,75.22469752814014,456.6497260446073
20260308,432,63,639,2,720,35.22538703540931,87.251196673797,597.5234162907936
20260308,786,63,687,20,721,40.681866100268216,100.31082439006826,580.0073095096635
20260308,409,63,822,19,589,15.775023514118544,34.64424382347936,538.580732662402
20260308,783,63,568,12,377,46.119988670054234,45.87392982436469,285.00608150558105
20260308,295,63,771,2,654,43.7538205294912,98.05234475948775,512.193834711021
20260308,383,63,743,20,204,5.240109028900535,12.894834100943525,185.86505687015594
20260308,65,63,841,1,744,93.66410107853449,80.12756337653937,570.2083355449262
20260308,929,63,131,2,410,32.670912285394614,30.179954669967948,347.14913304463744
20260308,810,63,228,12,593,54.145106391211534,45.37165615585094,493.4832374529375
20260308,675,63,452,11,335,23.489914516743276,47.93078622891878,263.5792992543379
20260308,289,63,874,18,546,16.60527910148209,48.9672884878232,480.4274324106947
20260308,261,63,132,11,867,88.09868404068564,103.90355639989077,674.9977595594236
20260308,284,63,776,9,332,28.912256852853215,19.510971055661088,283.5767720914857
20260308,280,63,848,9,457,38.3567549279237,55.870808264262074,362.7724368078142
20260308,961,63,943,16,643,44.01744530656627,83.01857210312278,515.9639825903109
20260308,701,63,585,15,527,38.74439715982602,40.9361538325007,447.31944900767326
20260308,864,63,422,15,330,33.528948988421064,19.96577732540466,276.5052736861743
20260308,943,63,11,13,164,10.038395743162805,12.33939041121909,141.6222138456181
20260308,838,63,741,5,359,35.24959673008618,46.292964140547575,277.4574391293662
