DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20260308,631,74,256,11,717,94.71691344488777,47.312117879280514,574.9709686758317
20260308,769,74,634,4,803,102.86800382621034,93.5323789260113,606.5996172477784
20260308,448,74,124,8,746,49.585046620729685,42.25186682490572,654.1630865543646
20260308,577,74,330,12,127,6.297650235656161,8.569637510131413,112.13271225421242
20260308,379,74,440,15,705,95.30553373269848,83.37442863727954,526.320037630022
20260308,14,74,660,12,585,86.40826064961782,81.81088517553479,416.7808541748474
20260308,129,74,677,11,700,56.89115573698815,59.505168897975786,583.603675365036
20260308,155,74,993,8,166,19.534970501391587,18.541586403536886,127.92344309507152
20260308,968,74,110,5,754,93.02783190127049,108.94012664072342,552.0320414580061
20260308,297,74,712,3,336,49.588827907743095,32.632402443942595,253.77876964831432
20260308,376,74,519,7,399,46.95203141366711,42.02493722526492,310.023031361068
20260308,381,74,424,2,599,19.92471340541635,54.29619798970517,524.7790886048784
20260308,984,74,46,6,987,135.65236314884788,70.56396329762379,780.7836735535284
20260308,167,74,936,19,421,19.391520938856672,38.71245668573932,362.896022375404
20260308,549,74,409,1,665,77.87225165720946,45.38184527245853,541.745903070332
20260308,856,74,578,14,212,12.735676892852778,31.06661629120229,168.19770681594494
20260308,702,74,254,10,604,79.57855930896127,60.33149289765885,464.0899477933799
20260308,250,74,974,9,439,59.02202955645455,22.177297398788827,357.80067304475665
20260308,143,74,150,12,458,57.40329583797151,31.772853298566176,368.8238508634623
20260308,429,74,811,18,581,71.18404257999566,58.5370972884496,451.2788601315547
20260308,74,74,956,2,909,114.18170268663283,109.24760927189718,685.57068804147
20260308,195,74,723,16,780,27.75712507881877,62.78752291778341,689.4553520033978
20260308,116,74,720,8,362,43.14017816130355,29.740573538019056,289.1192483006774
20260308,496,74,726,17,389,34.198273617465105,56.98243220813061,297.81929417440426
20260308,966,74,740,5,360,18.451026671348647,29.589480098153906,311.95949323049746
20260308,840,74,145,17,236,10.409068032129225,27.477574741966087,198.11335722590468
