DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20260308,396,99,908,18,958,109.72197178537868,123.58622475848237,724.6918034561389
20260308,576,99,739,8,870,116.25120197557278,109.43555643140152,644.3132415930256
20260308,606,99,568,17,463,62.88326617077849,47.42507316643244,352.6916606627891
20260308,659,99,983,2,252,9.014190532774615,31.338637696055738,211.64717177116964
20260308,151,99,834,3,526,37.75499009590728,53.207564966474536,435.03744493761815
20260308,67,99,670,6,940,50.821845798145134,114.32935125597206,774.8488029458829
20260308,371,99,332,12,551,23.89268178775275,64.76447096843144,462.3428472438158
20260308,474,99,41,16,524,77.28262121691387,75.63078650120411,371.086592281882
20260308,972,99,264,17,917,60.725879778115456,95.87032571204679,760.4037945098378
20260308,857,99,338,14,256,22.61126830932852,25.568628359691182,207.82010333098032
20260308,525,99,30,18,247,35.976337790764234,24.591772177882014,186.43189003135376
20260308,660,99,364,19,696,15.464222769275139,43.58843132529569,636.9473459054292
20260308,783,99,990,6,285,16.52968991894972,16.956771538491104,251.51353854255916
20260308,15,99,261,19,221,33.01292140298624,27.013761858671735,160.97331673834202
20260308,249,99,46,3,247,21.942446703176092,28.11014732748586,196.94740596933804
20260308,146,99,402,3,686,86.91975685490532,35.1395532887217,563.940689856373
20260308,872,99,426,8,509,33.64974094343583,46.50131878845465,428.8489402681095
20260308,930,99,87,10,632,71.76559560046422,34.03414719508716,526.2002572044486
20260308,340,99,825,11,520,17.940631461577944,42.40306475879937,459.6563037796227
20260308,613,99,227,7,342,20.687552863560136,28.709355835373053,292.6030913010668
20260308,660,99,787,20,643,74.18078458564136,92.34732973705947,476.47188567729916
20260308,695,99,563,18,774,85.12713668236849,106.86464964888967,582.0082136687419
20260308,737,99,579,6,379,48.894151694569366,38.66782492449347,291.4380233809371
20260308,762,99,424,5,777,35.82668938637785,52.26707698323358,688.9062336303886
20260308,823,99,383,5,709,99.84189961395248,68.39262222008553,540.765478165962
20260308,335,99,574,18,198,20.77511654465501,16.20661856699411,161.01826488835087
20260308,348,99,835,3,357,28.896288247368652,51.68178387973298,276.4219278728984
20260308,620,99,291,7,757,73.58109130439641,64.88061191481835,618.5382967807852
20260308,41,99,32,10,730,80.90611352303688,37.68154769511313,611.4123387818499
20260308,345,99,794,13,550,34.17060193774761,32.82731494611637,483.002083116136
20260308,915,99,69,1,626,88.05397480018883,66.54244248327227,471.4035827165389
20260308,293,99,238,18,461,41.549824706243676,68.94633224398684,350.50384304976944
20260308,822,99,70,1,747,72.25943771692647,111.46639234768477,563.2741699353887
20260308,284,99,552,6,599,35.81771685967102,75.29466816004219,487.8876149802868
20260308,376,99,742,15,700,27.138484513029972,57.48867407877688,615.3728414081932
20260308,361,99,300,17,143,16.997063738823677,12.540973545455392,113.46196271572093
